gbifID	scientificName	decimalLatitude	decimalLongitude	day	month	year	countryCode	stateProvince	DataSetID/Name	Elevation	kingdom	phylum	class	order	family 
1838116704	Adenomera Steindachner	-7.104725	-48.189806	30	8	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116703	Adenomera Steindachner	-20.538759	-54.75141	21	5	2015	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116701	Boana albopunctata	-10.297413	-48.29449	21	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Hylidae
1838116700	Boana albomarginata	-21.234722	-42.689167	16	9	2015	BR	Minas Gerais	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Hylidae
1838116698	Allobates crombiei	-10.297413	-48.29449	3	7	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116697	Boana albomarginata	-21.234722	-42.689167	16	9	2015	BR	Minas Gerais	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Hylidae
1838116695	Adenomera andreae	-9.225208	-56.948444	20	5	2016	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116694	Adenomera andreae	-9.225208	-56.948444	21	5	2016	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116693	Allobates crombiei	-10.297413	-48.29449	26	7	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116692	Adelphobates galactonotus	-7.104725	-48.189806	17	11	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116691	Barycholos ternetzi	-7.104725	-48.189806	23	3	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116690	Allobates crombiei	-7.104725	-48.189806	23	3	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116689	Barycholos ternetzi	-10.311286	-48.150342	8	1	2014	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116688	Allobates crombiei	-7.104725	-48.189806	9	3	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116686	Adenomera andreae	-9.225208	-56.948444	20	5	2016	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116685	Adenomera Steindachner	-10.297413	-48.29449	26	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116684	Adenomera andreae	-9.297428	-56.788558	13	8	2016	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116683	Adelphobates castaneoticus	-9.297428	-56.788558	8	11	2016	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116682	Barycholos ternetzi	-7.104725	-48.189806	30	8	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116681	Allobates crombiei	-10.297413	-48.29449	3	7	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116680	Barycholos ternetzi	-10.297413	-48.29449	3	7	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116679	Barycholos ternetzi	-10.297413	-48.29449	3	7	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116678	Allobates crombiei	-10.297413	-48.29449	21	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116677	Bokermannohyla pseudopseudis	-10.297413	-48.29449	16	1	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Hylidae
1838116676	Barycholos ternetzi	-7.104725	-48.189806	6	3	2017	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116675	Adenomera Steindachner	-7.104725	-48.189806	23	9	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116674	Barycholos ternetzi	-10.297413	-48.29449	26	7	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116673	Adenomera Steindachner	-7.104725	-48.189806	9	3	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116672	Barycholos ternetzi	-10.297413	-48.29449	3	7	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116671	Rhinella gildae	-7.104725	-48.189806	23	3	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Bufonidae
1838116670	Adenomera Steindachner	-6.786381	-44.132093	19	3	2017	BR	Maranhão	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116668	Adenomera andreae	-9.225208	-56.948444	17	2	2017	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116667	Adelphobates castaneoticus	-9.297428	-56.788558	8	11	2016	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116666	Allobates crombiei	-10.297413	-48.29449	16	1	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116665	Ameerega munduruku	-9.225208	-56.948444	15	11	2016	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116664	Allobates crombiei	-7.104725	-48.189806	9	3	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116663	Barycholos ternetzi	-10.297413	-48.29449	26	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116662	Allobates crombiei	-7.104725	-48.189806	30	8	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116661	Ameerega trivittata	-1.384325	-55.467922	1	2	2015	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116660	Allobates crombiei	-10.297413	-48.29449	18	2	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116659	Rhinella gildae	-7.104725	-48.189806	30	8	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Bufonidae
1838116658	Barycholos ternetzi	-10.297413	-48.29449	26	7	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116655	Adenomera Steindachner	-4.385082	-43.850824	17	9	2015	BR	Piauí	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116652	Allobates tapajos	-9.297428	-56.788558	12	8	2016	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116650	Adelphobates galactonotus	-7.104725	-48.189806	18	2	2017	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116649	Adenomera andreae	-9.225208	-56.948444	23	5	2016	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116648	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116647	Allobates crombiei	-7.104725	-48.189806	30	8	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116646	Barycholos ternetzi	-10.297413	-48.29449	26	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Craugastoridae
1838116645	Adelphobates galactonotus	-7.104725	-48.189806	4	5	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116644	Adenomera Steindachner	-7.104725	-48.189806	9	3	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116643	Odontophrynus americanus	-21.045694	-56.609	7	10	2016	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Odontophrynidae
1838116642	Adenomera andreae	-9.297428	-56.788558	13	8	2016	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116641	Allobates crombiei	-10.297413	-48.29449	15	11	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116640	Allobates crombiei	-9.404722	-49.983056	17	1	2017	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116639	Leptodactylus podicipinus	-19.576972	-57.018889	19	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116638	Ameerega trivittata	-1.384325	-55.467922	1	2	2015	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116637	Leptodactylus podicipinus	-19.576972	-57.018889	16	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116636	Adenomera Steindachner	-20.504508	-54.615013	13	4	2015	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116634	Allobates crombiei	-10.297413	-48.29449	16	1	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116633	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116632	Ameerega trivittata	-1.384325	-55.467922	1	2	2015	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116631	Adenomera Steindachner	-10.297413	-48.29449	26	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116630	Allobates crombiei	-10.297413	-48.29449	30	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116629	Odontophrynus americanus	-21.045694	-56.609	7	10	2016	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Odontophrynidae
1838116626	Allobates crombiei	-10.297413	-48.29449	15	11	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116625	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116624	Adenomera Steindachner	-7.104725	-48.189806	30	8	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116623	Allobates crombiei	-9.404722	-49.983056	18	1	2017	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116622	Allobates tapajos	-9.297428	-56.788558	12	8	2016	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116621	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116620	Allobates crombiei	-9.404722	-49.983056	17	1	2017	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116619	Allobates crombiei	-10.297413	-48.29449	30	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116618	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116617	Adelphobates castaneoticus	-9.225208	-56.948444	18	11	2015	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116616	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116614	Leptodactylus podicipinus	-19.576972	-57.018889	19	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116613	Odontophrynus americanus	-21.045694	-56.609	7	10	2016	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Odontophrynidae
1838116612	Adenomera Steindachner	-20.538759	-54.75141	9	8	2015	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116611	Adenomera Steindachner	-4.385082	-43.850824	17	9	2015	BR	Piauí	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116610	Rhinella gildae	-7.104725	-48.189806	28	2	2017	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Bufonidae
1838116609	Adenomera andreae	-9.225208	-56.948444	20	5	2016	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116608	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116607	Adenomera Steindachner	-6.786381	-44.132093	19	3	2017	BR	Maranhão	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116606	Allobates crombiei	-10.297413	-48.29449	16	1	2015	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116605	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116603	Odontophrynus americanus	-21.045694	-56.609	7	10	2016	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Odontophrynidae
1838116602	Adenomera Steindachner	-7.104725	-48.189806	23	3	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116601	Allobates crombiei	-9.404722	-49.983056	17	1	2017	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116600	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116599	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116598	Allobates crombiei	-10.297413	-48.29449	21	6	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Aromobatidae
1838116597	Adenomera Steindachner	-6.786381	-44.132093	19	3	2017	BR	Maranhão	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116596	Odontophrynus americanus	-21.045694	-56.609	7	10	2016	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Odontophrynidae
1838116595	Adenomera andreae	-9.225208	-56.948444	20	5	2016	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116594	Odontophrynus americanus	-21.045694	-56.609	7	10	2016	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Odontophrynidae
1838116593	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116592	Rhinella gildae	-7.104725	-48.189806	28	2	2017	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Bufonidae
1838116591	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116590	Adelphobates galactonotus	-7.104725	-48.189806	4	5	2016	BR	Tocantins	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116588	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116587	Leptodactylus podicipinus	-19.576972	-57.018889	16	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116586	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116585	Adenomera Steindachner	-4.385082	-43.850824	17	9	2015	BR	Piauí	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116584	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116583	Odontophrynus americanus	-21.045694	-56.609	7	10	2016	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Odontophrynidae
1838116582	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116581	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116578	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116577	Ameerega trivittata	-1.384325	-55.467922	1	2	2015	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116576	Leptodactylus podicipinus	-19.576972	-57.018889	16	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116575	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116574	Adenomera andreae	-9.225208	-56.948444	25	5	2016	BR	Mato Grosso	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116573	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116571	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116570	Adenomera Steindachner	-20.538759	-54.75141	21	5	2015	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116568	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116567	Leptodactylus podicipinus	-19.576972	-57.018889	16	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116566	Leptodactylus podicipinus	-19.576972	-57.018889	16	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116565	Leptodactylus podicipinus	-19.576972	-57.018889	16	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116564	Leptodactylus podicipinus	-19.576972	-57.018889	19	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116563	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116562	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116560	Leptodactylus podicipinus	-19.576972	-57.018889	17	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116559	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116558	Odontophrynus americanus	-21.045694	-56.609	7	10	2016	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Odontophrynidae
1838116557	Leptodactylus podicipinus	-19.576972	-57.018889	18	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
1838116556	Adelphobates castaneoticus	-9.225208	-56.948444	22	5	2016	BR	Pará	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	No Info	Animalia	Chordata	Amphibia	Anura	Dendrobatidae
1838116555	Leptodactylus podicipinus	-19.576972	-57.018889	19	5	2017	BR	Mato Grosso do Sul	6a1267c2-eae0-404f-a827-6dc27b3e1ba2	176.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae
